movieId,tmdbId,id,title,genres,original_language,popularity,overview,short_overview
960,22688,22688,Angel on My Shoulder,"['Comedy', 'Fantasy', 'Romance']",en,0.594433,"Gangster Eddie Kagel is killed by a trusted lieutenant and finds himself in Harry Redmond Jr's special effects Hell, where Nick/The Devil sees that he is an-exact double for a judge of whom Nick doesn't approve. Eddie is agreeable to having his soul transferred to the judge's body, as it will give him a chance to avenge himself on his killer. But every action taken by Eddie (as the judge) results in good rather than evil and, to Nick's dismay, the reputation and influence of the judge is enhanced, rather than impaired by Eddie. And Eddie also falls in love with the judge's fiancée, Barbara. Even Eddie's planned revenge fails and Nick is forced to concede defeat. He returns to Hell, taking Eddie with him, after Eddie has extracted his promise that Nick will not molest the judge or Barbara in the future.","Gangster Eddie avenges death, becomes judge, but changes for good."
962,26378,26378,They Made Me a Criminal,"['Thriller', 'Crime', 'Drama', 'Mystery']",en,1.758391,"A boxer flees, believing he has committed a murder while he was drunk.","Drunk boxer flees, fearing he committed murder accidentally."
969,488,488,The African Queen,"['Adventure', 'War', 'Romance']",en,6.636872,"At the start of the first World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",A riverboat captain and missionary confront a German warship.
972,57575,57575,The Last Time I Saw Paris,"['Romance', 'Drama']",en,0.912955,"Charles returns to Paris to reminisce about the life he led in Paris after it was liberated. He worked on ""Stars and Stripes"" when he met Marion and Helen. He would marry and be happy staying in Paris after his discharge and working for a news organization. He would try to write his great novel and that would come between Charlie, his wife and his daughter","Charles reminisces in Paris about his life, family, and ambitions."
973,32574,32574,Meet John Doe,"['Drama', 'Comedy', 'Romance']",en,10.750619,"As a parting shot, fired reporter Ann Mitchell prints a fake letter from unemployed ""John Doe,"" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby to impersonate ""Doe."" Ann and her bosses cynically milk the story for all it's worth, until the made-up ""John Doe"" philosophy starts a whole political movement.","Reporter fakes suicide letter, sparking unexpected political movement."
974,22657,22657,Algiers,"['Drama', 'Action', 'Mystery', 'Romance']",en,0.348765,"Pepe Le Moko is a notorious thief, who escaped from France. Since his escape, Moko became a resident and leader of the immense Casbah of Algiers. French officials arrive insisting on Pepe's capture are met with unfazed local detectives, led by Inspector Slimane, who are biding their time. Meanwhile, Pepe meets the beautiful Gaby , which arouses the jealousy of Ines","Pepe Le Moko, a thief, leads Algiers while evading capture."
984,85328,85328,The Pompatus of Love,"['Comedy', 'Romance', 'Drama']",en,0.537795,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.","Four friends drink beer, discuss love's meaning and relationships."
985,124632,124632,Small Wonders,"['Documentary', 'Family']",en,0.00264,"A dedicated music teacher in East Harlem instructs a gaggle of underprivileged children in the art of the violin. In the climax, they play Carnegie Hall with some of the world's foremost fiddlers.",Dedicated teacher guides underprivileged children to perform at Carnegie Hall.
988,58985,58985,Grace of My Heart,"['Drama', 'Comedy', 'Music']",en,9.364418,"An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break, through the pain of rejection from the recording industry and a bad marriage, to her final triumph in realizing her dream to record her own hit album.","Denise sacrifices her career, writes hits, ultimately records her own."
989,890,890,Brother of Sleep,['Drama'],de,0.751733,"Schlafes Bruder tells the story a few exceptionally talented individuals who grew up in a remote mountain town in the Alps. The film, based on an internationally successful novel by Robert Schneider of the same name, depicts the slow withering of their unique skills.",Talented individuals in Alps experience decline in unique skills.
990,10861,10861,Maximum Risk,"['Action', 'Adventure', 'Thriller']",en,7.370163,"A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.","Policeman assumes brother's life, faces crime, love, and challenges."
991,1770,1770,Michael Collins,"['Drama', 'Thriller']",en,6.728199,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.","Michael Collins helped establish Irish Free State, facing subsequent vilification."
992,44465,44465,The Rich Man's Wife,"['Drama', 'Thriller']",en,6.746475,"A rich man's wife finds she has a bad prenuptial agreement with an even worse husband. Over drinks with a stranger, she fantasizes about doing her husband in to void the prenupt. The stranger decides to turn her imagination into reality much to the wife's surprise.",Wife contemplates husband's murder; stranger makes fantasy a reality.
998,9400,9400,Set It Off,"['Drama', 'Action', 'Crime']",en,6.85606,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.","Four black women rob banks, facing challenges and growing distrust."
999,9401,9401,2 Days in the Valley,"['Comedy', 'Crime']",en,4.989276,"In a sleepy bedroom community of LA's San Fernando Valley, the murder of a professional athlete by two hit men sets into motion a chain of events that puts the mundane lives of a dozen residents on a collision course. This clever tale tells the story of two hit men, a mistress, a nurse, a vindictive ex-wife, a wealthy art dealer and his lovelorn assistant, a suicidal writer and his dog, and a bitter cop and his partner.","Murder links diverse residents, triggering chaos in a quiet community."
1000,12241,12241,Curdled,"['Comedy', 'Crime', 'Thriller']",en,2.781581,"Gabriella, a Columbian immigrant, is obsessed with understanding violent crime. The current string of murders by ""The Blue Blood Killer"" of affluent Miami socialites provides her with fodder for her scrapbook of death. She lands a job with a post-murder cleaning service and during a Blue-Blood clean-up job, discovers evidence that police have overlooked.",Gabriella investigates Miami murders while working for a cleanup service.
1002,161806,161806,Ed's Next Move,[],en,0.550278,"Ed lives in Wisconsin, but he's just been dumped by his girlfriend. So he moves to New York City for a big change...but will he ever find love again? He loves his new job studying the genetics of different strains of rice. He has a good partnership with his promiscuous roommate Ray. And he's made some great friends, characters at the local diner. But then there's Natalie (Lee for short). She's just what Ed thinks he's looking for, and she's available...or is she?","Ed moves to NYC post-breakup, seeking love and friendship."
1003,11306,11306,Extreme Measures,"['Drama', 'Thriller']",en,4.990506,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.","British doctor investigates mysterious death, uncovers dangerous hospital secrets."
